Fisch,Name wissenschaftlich,Einzugsgebiet,Gefährdungsstatus,Kritische Temperatur °C,Minimale Temperatur °C,Kritischer O2-Grenzwert (mg/l),See,year,temperature_avg,temperature_min,temperature_max,scenario,depth,überlebt
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1994,7.96,6.22,8.98,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1995,8.6,6.64,9.44,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1996,8.48,7.68,9.64,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1997,8.74,7.06,9.47,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1998,8.65,8.28,9.74,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1999,8.69,7.73,9.16,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2000,8.9,7.01,10.01,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2001,8.59,7.97,9.98,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2002,8.46,7.94,9.27,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2003,8.69,7.86,9.62,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2004,8.55,7.78,10.11,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2005,8.71,7.64,9.58,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2006,8.79,7.97,9.75,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2007,8.35,6.8,10.03,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2008,8.67,7.32,9.84,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2009,8.96,8.28,9.63,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2010,9.26,8.17,10.17,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2011,8.66,8.03,9.58,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2012,8.79,8.16,10.0,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2013,8.49,6.51,9.51,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2014,9.06,7.91,10.11,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2015,9.03,7.98,10.23,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2016,8.83,7.49,9.64,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2017,9.24,7.67,10.39,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2018,9.66,8.9,10.6,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2019,9.38,7.9,10.91,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2020,9.23,8.04,10.11,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2021,9.34,8.47,10.51,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2022,9.08,8.37,9.99,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2023,9.15,8.58,10.38,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2024,9.27,7.18,10.55,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2025,9.7,8.66,10.91,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2026,9.68,7.45,10.57,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2027,9.29,8.16,10.14,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2028,9.45,7.9,10.5,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2029,9.55,7.81,11.16,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2030,9.27,7.76,10.37,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2031,9.43,8.55,10.43,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2032,9.69,8.71,10.6,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2033,9.38,8.16,10.65,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2034,9.82,9.11,10.85,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2035,9.65,8.93,10.91,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2036,9.4,8.55,10.5,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2037,9.49,7.91,10.59,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2038,9.87,9.04,11.38,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2039,10.14,9.12,11.23,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2040,10.34,8.99,10.9,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2041,10.15,8.81,11.74,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2042,10.09,8.68,11.88,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2043,10.1,9.32,11.22,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2044,10.34,8.93,11.81,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2045,9.83,8.98,10.72,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2046,10.04,8.73,10.91,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2047,9.7,8.59,10.88,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2048,9.76,8.69,11.28,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2049,10.49,8.93,11.79,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2050,10.28,8.84,11.76,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2051,10.4,9.28,12.22,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2052,10.96,8.59,11.73,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2053,10.58,9.81,11.63,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2054,10.85,9.7,11.78,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2055,10.5,8.59,11.67,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2056,10.42,8.9,12.31,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2057,10.73,9.55,12.57,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2058,10.69,9.03,13.23,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2059,10.94,9.93,12.3,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2060,10.85,9.89,12.41,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2061,10.82,9.53,11.85,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2062,10.93,9.49,12.63,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2063,11.19,9.84,12.58,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2064,10.96,9.65,12.86,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2065,10.79,9.89,12.5,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2066,10.57,9.37,12.38,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2067,10.78,9.77,12.4,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2068,11.82,10.37,13.69,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2069,10.98,10.06,13.25,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2070,11.33,9.74,12.4,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2071,11.64,9.86,13.73,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2072,11.26,9.84,12.62,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2073,11.13,10.41,12.87,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2074,11.45,9.85,13.71,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2075,11.82,9.95,13.53,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2076,11.44,10.33,13.24,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2077,11.86,10.53,13.73,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2078,11.7,10.4,13.14,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2079,12.17,10.6,13.17,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2080,12.49,10.71,13.91,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2081,12.12,10.28,14.11,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2082,12.35,10.91,14.39,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2083,12.28,10.27,14.57,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2084,12.45,11.23,14.52,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2085,12.18,10.46,13.88,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2086,12.28,11.04,14.21,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2087,12.55,10.94,14.36,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2088,12.49,11.42,14.55,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2089,13.02,11.31,14.65,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2090,12.48,11.59,14.07,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2091,12.49,11.33,14.39,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2092,12.67,10.88,14.81,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2093,12.49,11.62,14.8,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2094,12.72,10.53,14.66,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2095,12.86,11.13,14.43,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2096,12.56,11.48,14.38,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2097,13.13,11.03,14.79,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2098,12.81,11.48,15.24,RCP85,surface,False
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2099,12.87,11.25,14.8,RCP85,surface,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1981,5.08,4.61,5.6,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1982,4.87,4.71,5.35,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1983,4.84,4.55,5.67,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1984,4.72,4.55,5.45,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1985,5.15,4.57,5.43,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1986,4.79,4.42,5.43,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1987,4.75,4.03,5.31,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1988,4.68,4.4,5.57,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1989,4.96,4.7,5.28,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1990,4.66,4.48,5.31,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1991,5.07,4.52,5.32,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1992,4.64,4.03,4.97,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1993,4.91,3.75,5.6,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1994,5.05,4.52,5.33,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1995,4.87,4.64,5.42,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1996,5.29,4.55,5.51,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1997,4.98,4.77,5.52,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1998,4.93,4.7,5.31,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,1999,5.05,4.73,5.46,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2000,5.07,4.9,5.61,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2001,5.08,4.87,5.42,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2002,5.13,4.61,5.6,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2003,4.97,4.84,5.7,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2004,5.11,4.8,5.32,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2005,5.25,4.6,5.83,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2006,5.11,4.47,6.1,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2007,5.03,4.91,5.93,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2008,5.12,4.7,5.67,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2009,5.02,4.81,5.31,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2010,5.11,4.4,5.27,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2011,4.87,4.3,5.2,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2012,4.86,4.45,5.23,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2013,5.06,4.82,5.52,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2014,5.04,4.75,5.49,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2015,5.02,4.1,5.46,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2016,4.95,4.77,6.02,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2017,4.86,4.58,5.15,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2018,4.97,4.47,5.15,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2019,5.01,4.56,5.59,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2020,4.79,4.38,5.43,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2021,5.21,4.98,5.55,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2022,4.86,4.71,6.05,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2023,5.04,4.52,5.41,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2024,4.98,4.49,5.7,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2025,4.9,4.66,5.02,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2026,4.84,4.48,5.49,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2027,4.72,4.31,5.39,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2028,4.96,4.51,5.48,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2029,5.4,4.26,5.63,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2030,5.14,4.8,5.56,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2031,5.2,4.85,5.86,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2032,5.13,4.89,5.64,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2033,5.01,4.72,5.49,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2034,5.21,4.63,5.64,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2035,5.33,4.59,5.72,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2036,5.26,4.75,5.47,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2037,5.47,4.95,5.54,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2038,5.21,4.63,5.87,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2039,5.29,5.02,5.6,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2040,5.07,4.55,5.25,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2041,5.02,4.56,5.74,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2042,5.21,4.75,5.53,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2043,5.23,4.73,5.54,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2044,4.96,4.45,5.22,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2045,5.3,4.96,5.74,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2046,5.14,4.84,5.45,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2047,5.14,4.8,5.31,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2048,5.06,4.62,5.29,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2049,5.01,4.13,5.74,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2050,5.14,4.8,5.45,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2051,4.94,4.6,5.62,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2052,5.33,4.68,5.99,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2053,5.19,4.58,6.34,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2054,5.62,4.69,6.26,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2055,5.0,4.65,5.31,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2056,5.26,4.64,6.06,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2057,4.68,4.56,5.05,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2058,4.97,4.51,5.37,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2059,5.37,4.9,5.82,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2060,5.17,4.68,5.73,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2061,5.09,4.26,5.66,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2062,5.28,4.57,5.84,RCP26,bottom,True
Trügen,Lota lota,"Rhein, Rhone, Ticino",NG,15.0,X,3.0,Oeschinensee,2063,5.3,4.56,6.08,RCP26,bottom,True
