See,Szenario,Jahr,Temperatur
Lucerne-Gersauer,RCP85,2047,12.1
Lucerne-Gersauer,RCP85,2048,12.52
Lucerne-Gersauer,RCP85,2049,12.54
Lucerne-Gersauer,RCP85,2050,12.94
Lucerne-Gersauer,RCP85,2051,13.27
Lucerne-Gersauer,RCP85,2052,12.99
Lucerne-Gersauer,RCP85,2053,12.85
Lucerne-Gersauer,RCP85,2054,13.27
Lucerne-Gersauer,RCP85,2055,12.85
Lucerne-Gersauer,RCP85,2056,13.51
Lucerne-Gersauer,RCP85,2057,13.62
Lucerne-Gersauer,RCP85,2058,13.82
Lucerne-Gersauer,RCP85,2059,13.29
Lucerne-Gersauer,RCP85,2060,13.41
Lucerne-Gersauer,RCP85,2061,13.2
Lucerne-Gersauer,RCP85,2062,13.57
Lucerne-Gersauer,RCP85,2063,13.88
Lucerne-Gersauer,RCP85,2064,13.53
Lucerne-Gersauer,RCP85,2065,13.34
Lucerne-Gersauer,RCP85,2066,13.69
Lucerne-Gersauer,RCP85,2067,13.68
Lucerne-Gersauer,RCP85,2068,14.51
Lucerne-Gersauer,RCP85,2069,14.24
Lucerne-Gersauer,RCP85,2070,13.58
Lucerne-Gersauer,RCP85,2071,14.46
Lucerne-Gersauer,RCP85,2072,13.65
Lucerne-Gersauer,RCP85,2073,14.22
Lucerne-Gersauer,RCP85,2074,14.71
Lucerne-Gersauer,RCP85,2075,14.03
Lucerne-Gersauer,RCP85,2076,14.31
Lucerne-Gersauer,RCP85,2077,14.44
Lucerne-Gersauer,RCP85,2078,13.89
Lucerne-Gersauer,RCP85,2079,14.37
Lucerne-Gersauer,RCP85,2080,14.77
Lucerne-Gersauer,RCP85,2081,14.86
Lucerne-Gersauer,RCP85,2082,15.21
Lucerne-Gersauer,RCP85,2083,15.57
Lucerne-Gersauer,RCP85,2084,15.28
Lucerne-Gersauer,RCP85,2085,14.65
Lucerne-Gersauer,RCP85,2086,15.13
Lucerne-Gersauer,RCP85,2087,14.96
Lucerne-Gersauer,RCP85,2088,15.04
Lucerne-Gersauer,RCP85,2089,15.38
Lucerne-Gersauer,RCP85,2090,15.15
Lucerne-Gersauer,RCP85,2091,16.0
Lucerne-Gersauer,RCP85,2092,15.52
Lucerne-Gersauer,RCP85,2093,15.35
Lucerne-Gersauer,RCP85,2094,15.07
Lucerne-Gersauer,RCP85,2095,14.99
Lucerne-Gersauer,RCP85,2096,15.37
Lucerne-Gersauer,RCP85,2097,15.47
Lucerne-Gersauer,RCP85,2098,15.92
Lucerne-Gersauer,RCP85,2099,15.58
